16.5319s	CWnd: 65152 KB
16.5328s	CWnd: 65156 KB
16.5337s	CWnd: 65160 KB
16.5347s	CWnd: 65164 KB
16.5356s	CWnd: 65168 KB
16.5366s	CWnd: 65172 KB
16.5375s	CWnd: 65176 KB
16.5385s	CWnd: 65180 KB
16.5394s	CWnd: 65184 KB
16.5403s	CWnd: 65188 KB
16.5413s	CWnd: 65192 KB
16.5422s	CWnd: 65196 KB
16.5432s	CWnd: 65200 KB
16.5441s	CWnd: 65204 KB
16.5451s	CWnd: 65208 KB
16.546s	CWnd: 65212 KB
16.547s	CWnd: 65216 KB
16.5479s	CWnd: 65220 KB
16.5488s	CWnd: 65224 KB
16.5498s	CWnd: 65228 KB
16.5507s	CWnd: 65232 KB
16.5517s	CWnd: 65236 KB
16.5526s	CWnd: 65240 KB
16.5536s	CWnd: 65244 KB
16.5545s	CWnd: 65248 KB
16.5555s	CWnd: 65252 KB
16.5564s	CWnd: 65256 KB
16.5573s	CWnd: 65260 KB
16.5583s	CWnd: 65264 KB
16.5592s	CWnd: 65268 KB
16.5602s	CWnd: 65272 KB
16.5611s	CWnd: 65276 KB
16.5621s	CWnd: 65280 KB
16.563s	CWnd: 65284 KB
16.5639s	CWnd: 65288 KB
16.5649s	CWnd: 65292 KB
16.5658s	CWnd: 65296 KB
16.5668s	CWnd: 65300 KB
16.5677s	CWnd: 65304 KB
16.5687s	CWnd: 65308 KB
16.5696s	CWnd: 65312 KB
16.5706s	CWnd: 65316 KB
16.5715s	CWnd: 65320 KB
16.5724s	CWnd: 65324 KB
16.5734s	CWnd: 65328 KB
16.5743s	CWnd: 65332 KB
16.5753s	CWnd: 65336 KB
16.5762s	CWnd: 65340 KB
16.5772s	CWnd: 65344 KB
16.5781s	CWnd: 65348 KB
16.5791s	CWnd: 65352 KB
16.58s	CWnd: 65356 KB
16.5809s	CWnd: 65360 KB
16.5819s	CWnd: 65364 KB
16.5828s	CWnd: 65368 KB
16.5838s	CWnd: 65372 KB
16.5847s	CWnd: 65376 KB
16.5857s	CWnd: 65380 KB
16.5866s	CWnd: 65384 KB
16.5875s	CWnd: 65388 KB
16.5885s	CWnd: 65392 KB
16.5894s	CWnd: 65396 KB
16.5904s	CWnd: 65400 KB
16.5913s	CWnd: 65404 KB
16.5923s	CWnd: 65408 KB
16.5932s	CWnd: 65412 KB
16.5942s	CWnd: 65416 KB
16.5951s	CWnd: 65420 KB
16.596s	CWnd: 65424 KB
16.597s	CWnd: 65428 KB
16.5979s	CWnd: 65432 KB
16.5989s	CWnd: 65436 KB
16.5998s	CWnd: 65440 KB
16.6008s	CWnd: 65444 KB
16.6017s	CWnd: 65448 KB
16.6027s	CWnd: 65452 KB
16.6036s	CWnd: 65456 KB
16.6045s	CWnd: 65460 KB
16.6055s	CWnd: 65464 KB
16.6064s	CWnd: 65468 KB
16.6074s	CWnd: 65472 KB
16.6083s	CWnd: 65476 KB
16.6093s	CWnd: 65480 KB
16.6102s	CWnd: 65484 KB
16.6111s	CWnd: 65488 KB
16.6121s	CWnd: 65492 KB
16.613s	CWnd: 65496 KB
16.614s	CWnd: 65500 KB
16.6149s	CWnd: 65504 KB
16.6159s	CWnd: 65508 KB
16.6168s	CWnd: 65512 KB
16.6178s	CWnd: 65516 KB
16.6187s	CWnd: 65520 KB
16.6196s	CWnd: 65524 KB
16.6206s	CWnd: 65528 KB
16.6215s	CWnd: 65532 KB
16.6225s	CWnd: 65536 KB
16.6234s	CWnd: 65540 KB
16.6244s	CWnd: 65544 KB
16.6253s	CWnd: 65548 KB
16.6263s	CWnd: 65552 KB
16.6272s	CWnd: 65556 KB
16.6281s	CWnd: 65560 KB
16.6291s	CWnd: 65564 KB
16.63s	CWnd: 65568 KB
16.631s	CWnd: 65572 KB
16.6319s	CWnd: 65576 KB
16.6329s	CWnd: 65580 KB
16.6338s	CWnd: 65584 KB
16.6347s	CWnd: 65588 KB
16.6357s	CWnd: 65592 KB
16.6366s	CWnd: 65596 KB
16.6376s	CWnd: 65600 KB
16.6385s	CWnd: 65604 KB
16.6395s	CWnd: 65608 KB
16.6404s	CWnd: 65612 KB
16.6414s	CWnd: 65616 KB
16.6423s	CWnd: 65620 KB
16.6432s	CWnd: 65624 KB
16.6442s	CWnd: 65628 KB
16.6451s	CWnd: 65632 KB
16.6461s	CWnd: 65636 KB
16.647s	CWnd: 65640 KB
16.648s	CWnd: 65644 KB
16.6489s	CWnd: 65648 KB
16.6499s	CWnd: 65652 KB
16.6508s	CWnd: 65656 KB
16.6517s	CWnd: 65660 KB
16.6527s	CWnd: 65664 KB
16.6536s	CWnd: 65668 KB
16.6546s	CWnd: 65672 KB
16.6555s	CWnd: 65676 KB
16.6565s	CWnd: 65680 KB
16.6574s	CWnd: 65684 KB
16.6583s	CWnd: 65688 KB
16.6593s	CWnd: 65692 KB
16.6602s	CWnd: 65696 KB
16.6612s	CWnd: 65700 KB
16.6621s	CWnd: 65704 KB
16.6631s	CWnd: 65708 KB
16.664s	CWnd: 65712 KB
16.665s	CWnd: 65716 KB
16.6659s	CWnd: 65720 KB
16.6668s	CWnd: 65724 KB
16.6678s	CWnd: 65728 KB
16.6687s	CWnd: 65732 KB
16.6697s	CWnd: 65736 KB
16.6706s	CWnd: 65740 KB
16.6716s	CWnd: 65744 KB
16.6725s	CWnd: 65748 KB
16.6735s	CWnd: 65752 KB
16.6744s	CWnd: 65756 KB
16.6753s	CWnd: 65760 KB
16.6763s	CWnd: 65764 KB
16.6772s	CWnd: 65768 KB
16.6782s	CWnd: 65772 KB
16.6791s	CWnd: 65776 KB
16.6801s	CWnd: 65780 KB
16.681s	CWnd: 65784 KB
16.6819s	CWnd: 65788 KB
16.6829s	CWnd: 65792 KB
16.6838s	CWnd: 65796 KB
16.6848s	CWnd: 65800 KB
16.6857s	CWnd: 65804 KB
16.6867s	CWnd: 65808 KB
16.6876s	CWnd: 65812 KB
16.6886s	CWnd: 65816 KB
16.6895s	CWnd: 65820 KB
16.6904s	CWnd: 65824 KB
16.6914s	CWnd: 65828 KB
16.6923s	CWnd: 65832 KB
16.6933s	CWnd: 65836 KB
16.6942s	CWnd: 65840 KB
16.6952s	CWnd: 65844 KB
16.6961s	CWnd: 65848 KB
16.6971s	CWnd: 65852 KB
16.698s	CWnd: 65856 KB
16.6989s	CWnd: 65860 KB
16.6999s	CWnd: 65864 KB
16.7008s	CWnd: 65868 KB
16.7018s	CWnd: 65872 KB
16.7027s	CWnd: 65876 KB
16.7037s	CWnd: 65880 KB
16.7046s	CWnd: 65884 KB
16.7055s	CWnd: 65888 KB
16.7065s	CWnd: 65892 KB
16.7074s	CWnd: 65896 KB
16.7084s	CWnd: 65900 KB
16.7093s	CWnd: 65904 KB
16.7103s	CWnd: 65908 KB
16.7112s	CWnd: 65912 KB
16.7122s	CWnd: 65916 KB
16.7131s	CWnd: 65920 KB
16.714s	CWnd: 65924 KB
16.715s	CWnd: 65928 KB
16.7159s	CWnd: 65932 KB
16.7169s	CWnd: 65936 KB
16.7178s	CWnd: 65940 KB
16.7188s	CWnd: 65944 KB
16.7197s	CWnd: 65948 KB
16.7207s	CWnd: 65952 KB
16.7216s	CWnd: 65956 KB
16.7225s	CWnd: 65960 KB
16.7235s	CWnd: 65964 KB
16.7244s	CWnd: 65968 KB
16.7254s	CWnd: 65972 KB
16.7263s	CWnd: 65976 KB
16.7273s	CWnd: 65980 KB
16.7282s	CWnd: 65984 KB
16.7291s	CWnd: 65988 KB
16.7301s	CWnd: 65992 KB
16.731s	CWnd: 65996 KB
16.732s	CWnd: 66000 KB
16.7329s	CWnd: 66004 KB
16.7339s	CWnd: 66008 KB
16.7348s	CWnd: 66012 KB
16.7358s	CWnd: 66016 KB
16.7367s	CWnd: 66020 KB
16.7376s	CWnd: 66024 KB
16.7386s	CWnd: 66028 KB
16.7395s	CWnd: 66032 KB
16.7405s	CWnd: 66036 KB
16.7414s	CWnd: 66040 KB
16.7424s	CWnd: 66044 KB
16.7433s	CWnd: 66048 KB
16.7443s	CWnd: 66052 KB
16.7452s	CWnd: 66056 KB
16.7461s	CWnd: 66060 KB
16.7471s	CWnd: 66064 KB
16.748s	CWnd: 66068 KB
16.749s	CWnd: 66072 KB
16.7499s	CWnd: 66076 KB
16.7509s	CWnd: 66080 KB
16.7518s	CWnd: 66084 KB
16.7527s	CWnd: 66088 KB
16.7537s	CWnd: 66092 KB
16.7546s	CWnd: 66096 KB
16.7556s	CWnd: 66100 KB
16.7565s	CWnd: 66104 KB
16.7575s	CWnd: 66108 KB
16.7584s	CWnd: 66112 KB
16.7594s	CWnd: 66116 KB
16.7603s	CWnd: 66120 KB
16.7612s	CWnd: 66124 KB
16.7622s	CWnd: 66128 KB
16.7631s	CWnd: 66132 KB
16.7641s	CWnd: 66136 KB
16.765s	CWnd: 66140 KB
16.766s	CWnd: 66144 KB
16.7669s	CWnd: 66148 KB
16.7679s	CWnd: 66152 KB
16.7688s	CWnd: 66156 KB
16.7697s	CWnd: 66160 KB
16.7707s	CWnd: 66164 KB
16.7716s	CWnd: 66168 KB
16.7726s	CWnd: 66172 KB
16.7735s	CWnd: 66176 KB
16.7745s	CWnd: 66180 KB
16.7754s	CWnd: 66184 KB
16.7763s	CWnd: 66188 KB
16.7773s	CWnd: 66192 KB
16.7782s	CWnd: 66196 KB
16.7792s	CWnd: 66200 KB
16.7801s	CWnd: 66204 KB
16.7811s	CWnd: 66208 KB
16.782s	CWnd: 66212 KB
16.783s	CWnd: 66216 KB
16.7839s	CWnd: 66220 KB
16.7848s	CWnd: 66224 KB
16.7858s	CWnd: 66228 KB
16.7867s	CWnd: 66232 KB
16.7877s	CWnd: 66236 KB
16.7886s	CWnd: 66240 KB
16.7896s	CWnd: 66244 KB
16.7905s	CWnd: 66248 KB
16.7915s	CWnd: 66252 KB
16.7924s	CWnd: 66256 KB
16.7933s	CWnd: 66260 KB
16.7943s	CWnd: 66264 KB
16.7952s	CWnd: 66268 KB
16.7962s	CWnd: 66272 KB
16.7971s	CWnd: 66276 KB
16.7981s	CWnd: 66280 KB
16.799s	CWnd: 66284 KB
16.7999s	CWnd: 66288 KB
16.8009s	CWnd: 66292 KB
16.8018s	CWnd: 66296 KB
16.8028s	CWnd: 66300 KB
16.8037s	CWnd: 66304 KB
16.8047s	CWnd: 66308 KB
16.8056s	CWnd: 66312 KB
16.8066s	CWnd: 66316 KB
16.8075s	CWnd: 66320 KB
16.8084s	CWnd: 66324 KB
16.8094s	CWnd: 66328 KB
16.8103s	CWnd: 66332 KB
16.8113s	CWnd: 66336 KB
16.8122s	CWnd: 66340 KB
16.8132s	CWnd: 66344 KB
16.8141s	CWnd: 66348 KB
16.8151s	CWnd: 66352 KB
16.816s	CWnd: 66356 KB
16.8169s	CWnd: 66360 KB
16.8179s	CWnd: 66364 KB
16.8188s	CWnd: 66368 KB
16.8198s	CWnd: 66372 KB
16.8207s	CWnd: 66376 KB
16.8217s	CWnd: 66380 KB
16.8226s	CWnd: 66384 KB
16.8235s	CWnd: 66388 KB
16.8245s	CWnd: 66392 KB
16.8254s	CWnd: 66396 KB
16.8264s	CWnd: 66400 KB
16.8273s	CWnd: 66404 KB
16.8283s	CWnd: 66408 KB
16.8292s	CWnd: 66412 KB
16.8302s	CWnd: 66416 KB
16.8311s	CWnd: 66420 KB
16.832s	CWnd: 66424 KB
16.833s	CWnd: 66428 KB
16.8339s	CWnd: 66432 KB
16.8349s	CWnd: 66436 KB
16.8358s	CWnd: 66440 KB
16.8368s	CWnd: 66444 KB
16.8377s	CWnd: 66448 KB
16.8387s	CWnd: 66452 KB
16.8396s	CWnd: 66456 KB
16.8405s	CWnd: 66460 KB
16.8415s	CWnd: 66464 KB
16.8424s	CWnd: 66468 KB
16.8434s	CWnd: 66472 KB
16.8443s	CWnd: 66476 KB
16.8453s	CWnd: 66480 KB
16.8462s	CWnd: 66484 KB
16.8471s	CWnd: 66488 KB
16.8481s	CWnd: 66492 KB
16.849s	CWnd: 66496 KB
16.85s	CWnd: 66500 KB
16.8509s	CWnd: 66504 KB
16.8519s	CWnd: 66508 KB
16.8528s	CWnd: 66512 KB
16.8538s	CWnd: 66516 KB
16.8547s	CWnd: 66520 KB
16.8556s	CWnd: 66524 KB
16.8566s	CWnd: 66528 KB
16.8575s	CWnd: 66532 KB
16.8585s	CWnd: 66536 KB
16.8594s	CWnd: 66540 KB
16.8604s	CWnd: 66544 KB
16.8613s	CWnd: 66548 KB
16.8623s	CWnd: 66552 KB
16.8632s	CWnd: 66556 KB
16.8641s	CWnd: 66560 KB
16.8651s	CWnd: 66564 KB
16.866s	CWnd: 66568 KB
16.867s	CWnd: 66572 KB
16.8679s	CWnd: 66576 KB
16.8689s	CWnd: 66580 KB
16.8698s	CWnd: 66584 KB
16.8707s	CWnd: 66588 KB
16.8717s	CWnd: 66592 KB
16.8726s	CWnd: 66596 KB
16.8736s	CWnd: 66600 KB
16.8745s	CWnd: 66604 KB
16.8755s	CWnd: 66608 KB
16.8764s	CWnd: 66612 KB
16.8774s	CWnd: 66616 KB
16.8783s	CWnd: 66620 KB
16.8792s	CWnd: 66624 KB
16.8802s	CWnd: 66628 KB
16.8811s	CWnd: 66632 KB
16.8821s	CWnd: 66636 KB
16.883s	CWnd: 66640 KB
16.884s	CWnd: 66644 KB
16.8849s	CWnd: 66648 KB
16.8859s	CWnd: 66652 KB
16.8868s	CWnd: 66656 KB
16.8877s	CWnd: 66660 KB
16.8887s	CWnd: 66664 KB
16.8896s	CWnd: 66668 KB
16.8906s	CWnd: 66672 KB
16.8915s	CWnd: 66676 KB
16.8925s	CWnd: 66680 KB
16.8934s	CWnd: 66684 KB
16.8943s	CWnd: 66688 KB
16.8953s	CWnd: 66692 KB
16.8962s	CWnd: 66696 KB
16.8972s	CWnd: 66700 KB
16.8981s	CWnd: 66704 KB
16.8991s	CWnd: 66708 KB
16.9s	CWnd: 66712 KB
16.901s	CWnd: 66716 KB
16.9019s	CWnd: 66720 KB
16.9028s	CWnd: 66724 KB
16.9038s	CWnd: 66728 KB
16.9047s	CWnd: 66732 KB
16.9057s	CWnd: 66736 KB
16.9066s	CWnd: 66740 KB
16.9076s	CWnd: 66744 KB
16.9085s	CWnd: 66748 KB
16.9095s	CWnd: 66752 KB
16.9104s	CWnd: 66756 KB
16.9113s	CWnd: 66760 KB
16.9123s	CWnd: 66764 KB
16.9132s	CWnd: 66768 KB
16.9142s	CWnd: 66772 KB
16.9151s	CWnd: 66776 KB
16.9161s	CWnd: 66780 KB
16.917s	CWnd: 66784 KB
16.9179s	CWnd: 66788 KB
16.9189s	CWnd: 66792 KB
16.9198s	CWnd: 66796 KB
16.9208s	CWnd: 66800 KB
16.9217s	CWnd: 66804 KB
16.9227s	CWnd: 66808 KB
16.9236s	CWnd: 66812 KB
16.9246s	CWnd: 66816 KB
16.9255s	CWnd: 66820 KB
16.9264s	CWnd: 66824 KB
16.9274s	CWnd: 66828 KB
16.9283s	CWnd: 66832 KB
16.9293s	CWnd: 66836 KB
16.9302s	CWnd: 66840 KB
16.9312s	CWnd: 66844 KB
16.9321s	CWnd: 66848 KB
16.9331s	CWnd: 66852 KB
16.934s	CWnd: 66856 KB
16.9349s	CWnd: 66860 KB
16.9359s	CWnd: 66864 KB
16.9368s	CWnd: 66868 KB
16.9378s	CWnd: 66872 KB
16.9387s	CWnd: 66876 KB
16.9397s	CWnd: 66880 KB
16.9406s	CWnd: 66884 KB
16.9415s	CWnd: 66888 KB
16.9425s	CWnd: 66892 KB
16.9434s	CWnd: 66896 KB
16.9444s	CWnd: 66900 KB
16.9453s	CWnd: 66904 KB
16.9463s	CWnd: 66908 KB
16.9472s	CWnd: 66912 KB
16.9482s	CWnd: 66916 KB
16.9491s	CWnd: 66920 KB
16.95s	CWnd: 66924 KB
16.951s	CWnd: 66928 KB
16.9519s	CWnd: 66932 KB
16.9529s	CWnd: 66936 KB
16.9538s	CWnd: 66940 KB
16.9548s	CWnd: 66944 KB
16.9557s	CWnd: 66948 KB
16.9567s	CWnd: 66952 KB
16.9576s	CWnd: 66956 KB
16.9585s	CWnd: 66960 KB
16.9595s	CWnd: 66964 KB
16.9604s	CWnd: 66968 KB
16.9614s	CWnd: 66972 KB
16.9623s	CWnd: 66976 KB
16.9633s	CWnd: 66980 KB
16.9642s	CWnd: 66984 KB
16.9651s	CWnd: 66988 KB
16.9661s	CWnd: 66992 KB
16.967s	CWnd: 66996 KB
16.968s	CWnd: 67000 KB
16.9689s	CWnd: 67004 KB
16.9699s	CWnd: 67008 KB
16.9708s	CWnd: 67012 KB
16.9718s	CWnd: 67016 KB
16.9727s	CWnd: 67020 KB
16.9736s	CWnd: 67024 KB
16.9746s	CWnd: 67028 KB
16.9755s	CWnd: 67032 KB
16.9765s	CWnd: 67036 KB
16.9774s	CWnd: 67040 KB
16.9784s	CWnd: 67044 KB
16.9793s	CWnd: 67048 KB
16.9803s	CWnd: 67052 KB
16.9812s	CWnd: 67056 KB
16.9821s	CWnd: 67060 KB
16.9831s	CWnd: 67064 KB
16.984s	CWnd: 67068 KB
16.985s	CWnd: 67072 KB
16.9859s	CWnd: 67076 KB
16.9869s	CWnd: 67080 KB
16.9878s	CWnd: 67084 KB
16.9887s	CWnd: 67088 KB
16.9897s	CWnd: 67092 KB
16.9906s	CWnd: 67096 KB
16.9916s	CWnd: 67100 KB
16.9925s	CWnd: 67104 KB
16.9935s	CWnd: 67108 KB
16.9944s	CWnd: 67112 KB
16.9954s	CWnd: 67116 KB
16.9963s	CWnd: 67120 KB
16.9972s	CWnd: 67124 KB
16.9982s	CWnd: 67128 KB
16.9991s	CWnd: 67132 KB
17.0001s	CWnd: 67136 KB
17.001s	CWnd: 67140 KB
17.002s	CWnd: 67144 KB
17.0029s	CWnd: 67148 KB
17.0039s	CWnd: 67152 KB
17.0048s	CWnd: 67156 KB
17.0057s	CWnd: 67160 KB
17.0067s	CWnd: 67164 KB
17.0076s	CWnd: 67168 KB
17.0086s	CWnd: 67172 KB
17.0095s	CWnd: 67176 KB
17.0105s	CWnd: 67180 KB
17.0114s	CWnd: 67184 KB
17.0123s	CWnd: 67188 KB
17.0133s	CWnd: 67192 KB
17.0142s	CWnd: 67196 KB
17.0152s	CWnd: 67200 KB
17.0161s	CWnd: 67204 KB
17.0171s	CWnd: 67208 KB
17.018s	CWnd: 67212 KB
17.019s	CWnd: 67216 KB
17.0199s	CWnd: 67220 KB
17.0208s	CWnd: 67224 KB
17.0218s	CWnd: 67228 KB
17.0227s	CWnd: 67232 KB
17.0237s	CWnd: 67236 KB
17.0246s	CWnd: 67240 KB
17.0256s	CWnd: 67244 KB
17.0265s	CWnd: 67248 KB
17.0275s	CWnd: 67252 KB
17.0284s	CWnd: 67256 KB
17.0293s	CWnd: 67260 KB
17.0303s	CWnd: 67264 KB
17.0312s	CWnd: 67268 KB
17.0322s	CWnd: 67272 KB
17.0331s	CWnd: 67276 KB
17.0341s	CWnd: 67280 KB
17.035s	CWnd: 67284 KB
17.0359s	CWnd: 67288 KB
17.0369s	CWnd: 67292 KB
17.0378s	CWnd: 67296 KB
17.0388s	CWnd: 67300 KB
17.0397s	CWnd: 67304 KB
17.0407s	CWnd: 67308 KB
17.0416s	CWnd: 67312 KB
17.0426s	CWnd: 67316 KB
17.0435s	CWnd: 67320 KB
17.0444s	CWnd: 67324 KB
17.0454s	CWnd: 67328 KB
17.0463s	CWnd: 67332 KB
17.0473s	CWnd: 67336 KB
17.0482s	CWnd: 67340 KB
17.0492s	CWnd: 67344 KB
17.0501s	CWnd: 67348 KB
17.0511s	CWnd: 67352 KB
17.052s	CWnd: 67356 KB
17.0529s	CWnd: 67360 KB
17.0539s	CWnd: 67364 KB
17.0548s	CWnd: 67368 KB
17.0558s	CWnd: 67372 KB
17.0567s	CWnd: 67376 KB
17.0577s	CWnd: 67380 KB
17.0586s	CWnd: 67384 KB
17.0595s	CWnd: 67388 KB
17.0605s	CWnd: 67392 KB
17.0614s	CWnd: 67396 KB
17.0624s	CWnd: 67400 KB
17.0633s	CWnd: 67404 KB
17.0643s	CWnd: 67408 KB
17.0652s	CWnd: 67412 KB
17.0662s	CWnd: 67416 KB
17.0671s	CWnd: 67420 KB
17.068s	CWnd: 67424 KB
17.069s	CWnd: 67428 KB
17.0699s	CWnd: 67432 KB
17.0709s	CWnd: 67436 KB
17.0718s	CWnd: 67440 KB
17.0728s	CWnd: 67444 KB
17.0737s	CWnd: 67448 KB
17.0747s	CWnd: 67452 KB
17.0756s	CWnd: 67456 KB
17.0765s	CWnd: 67460 KB
17.0775s	CWnd: 67464 KB
17.0784s	CWnd: 67468 KB
17.0794s	CWnd: 67472 KB
17.0803s	CWnd: 67476 KB
17.0813s	CWnd: 67480 KB
17.0822s	CWnd: 67484 KB
17.0831s	CWnd: 67488 KB
17.0841s	CWnd: 67492 KB
17.085s	CWnd: 67496 KB
17.086s	CWnd: 67500 KB
17.0869s	CWnd: 67504 KB
17.0879s	CWnd: 67508 KB
17.0888s	CWnd: 67512 KB
17.0898s	CWnd: 67516 KB
17.0907s	CWnd: 67520 KB
17.0916s	CWnd: 67524 KB
17.0926s	CWnd: 67528 KB
17.0935s	CWnd: 67532 KB
17.0945s	CWnd: 67536 KB
17.0954s	CWnd: 67540 KB
17.0964s	CWnd: 67544 KB
17.0973s	CWnd: 67548 KB
17.0983s	CWnd: 67552 KB
17.0992s	CWnd: 67556 KB
17.1001s	CWnd: 67560 KB
17.1011s	CWnd: 67564 KB
17.102s	CWnd: 67568 KB
17.103s	CWnd: 67572 KB
17.1039s	CWnd: 67576 KB
17.1049s	CWnd: 67580 KB
17.1058s	CWnd: 67584 KB
17.1067s	CWnd: 67588 KB
17.1077s	CWnd: 67592 KB
17.1086s	CWnd: 67596 KB
17.1096s	CWnd: 67600 KB
17.1105s	CWnd: 67604 KB
17.1115s	CWnd: 67608 KB
17.1124s	CWnd: 67612 KB
17.1134s	CWnd: 67616 KB
17.1143s	CWnd: 67620 KB
17.1152s	CWnd: 67624 KB
17.1162s	CWnd: 67628 KB
17.1171s	CWnd: 67632 KB
17.1181s	CWnd: 67636 KB
17.119s	CWnd: 67640 KB
17.12s	CWnd: 67644 KB
17.1209s	CWnd: 67648 KB
17.1219s	CWnd: 67652 KB
17.1228s	CWnd: 67656 KB
17.1237s	CWnd: 67660 KB
17.1247s	CWnd: 67664 KB
17.1256s	CWnd: 67668 KB
17.1266s	CWnd: 67672 KB
17.1275s	CWnd: 67676 KB
17.1285s	CWnd: 67680 KB
17.1294s	CWnd: 67684 KB
17.1303s	CWnd: 67688 KB
17.1313s	CWnd: 67692 KB
17.1322s	CWnd: 67696 KB
17.1332s	CWnd: 67700 KB
17.1341s	CWnd: 67704 KB
17.1351s	CWnd: 67708 KB
17.136s	CWnd: 67712 KB
17.137s	CWnd: 67716 KB
17.1379s	CWnd: 67720 KB
17.1388s	CWnd: 67724 KB
17.1398s	CWnd: 67728 KB
17.1407s	CWnd: 67732 KB
17.1417s	CWnd: 67736 KB
17.1426s	CWnd: 67740 KB
17.1436s	CWnd: 67744 KB
17.1445s	CWnd: 67748 KB
17.1455s	CWnd: 67752 KB
17.1464s	CWnd: 67756 KB
17.1473s	CWnd: 67760 KB
17.1483s	CWnd: 67764 KB
17.1492s	CWnd: 67768 KB
17.1502s	CWnd: 67772 KB
17.1511s	CWnd: 67776 KB
17.1521s	CWnd: 67780 KB
17.153s	CWnd: 67784 KB
17.1539s	CWnd: 67788 KB
17.1549s	CWnd: 67792 KB
17.1558s	CWnd: 67796 KB
17.1568s	CWnd: 67800 KB
17.1577s	CWnd: 67804 KB
17.1587s	CWnd: 67808 KB
17.1596s	CWnd: 67812 KB
17.1606s	CWnd: 67816 KB
17.1615s	CWnd: 67820 KB
17.1624s	CWnd: 67824 KB
17.1634s	CWnd: 67828 KB
17.1643s	CWnd: 67832 KB
17.1653s	CWnd: 67836 KB
17.1662s	CWnd: 67840 KB
17.1672s	CWnd: 67844 KB
17.1681s	CWnd: 67848 KB
17.1691s	CWnd: 67852 KB
17.17s	CWnd: 67856 KB
17.1709s	CWnd: 67860 KB
17.1719s	CWnd: 67864 KB
17.1728s	CWnd: 67868 KB
17.1738s	CWnd: 67872 KB
17.1747s	CWnd: 67876 KB
17.1757s	CWnd: 67880 KB
17.1766s	CWnd: 67884 KB
17.1775s	CWnd: 67888 KB
17.1785s	CWnd: 67892 KB
17.1794s	CWnd: 67896 KB
17.1804s	CWnd: 67900 KB
17.1813s	CWnd: 67904 KB
17.1823s	CWnd: 67908 KB
17.1832s	CWnd: 67912 KB
17.1842s	CWnd: 67916 KB
17.1851s	CWnd: 67920 KB
17.186s	CWnd: 67924 KB
17.187s	CWnd: 67928 KB
17.1879s	CWnd: 67932 KB
17.1889s	CWnd: 67936 KB
17.1898s	CWnd: 67940 KB
17.1908s	CWnd: 67944 KB
17.1917s	CWnd: 67948 KB
17.1927s	CWnd: 67952 KB
17.1936s	CWnd: 67956 KB
17.1945s	CWnd: 67960 KB
17.1955s	CWnd: 67964 KB
17.1964s	CWnd: 67968 KB
17.1974s	CWnd: 67972 KB
17.1983s	CWnd: 67976 KB
17.1993s	CWnd: 67980 KB
17.2002s	CWnd: 67984 KB
17.2011s	CWnd: 67988 KB
17.2021s	CWnd: 67992 KB
17.203s	CWnd: 67996 KB
17.204s	CWnd: 68000 KB
17.2049s	CWnd: 68004 KB
17.2059s	CWnd: 68008 KB
17.2068s	CWnd: 68012 KB
17.2078s	CWnd: 68016 KB
17.2087s	CWnd: 68020 KB
17.2096s	CWnd: 68024 KB
17.2106s	CWnd: 68028 KB
17.2115s	CWnd: 68032 KB
17.2125s	CWnd: 68036 KB
17.2134s	CWnd: 68040 KB
17.2144s	CWnd: 68044 KB
17.2153s	CWnd: 68048 KB
17.2163s	CWnd: 68052 KB
17.2172s	CWnd: 68056 KB
17.2181s	CWnd: 68060 KB
17.2191s	CWnd: 68064 KB
17.22s	CWnd: 68068 KB
17.221s	CWnd: 68072 KB
17.2219s	CWnd: 68076 KB
17.2229s	CWnd: 68080 KB
17.2238s	CWnd: 68084 KB
17.2247s	CWnd: 68088 KB
17.2257s	CWnd: 68092 KB
17.2266s	CWnd: 68096 KB
17.2276s	CWnd: 68100 KB
17.2285s	CWnd: 68104 KB
17.2295s	CWnd: 68108 KB
17.2304s	CWnd: 68112 KB
17.2314s	CWnd: 68116 KB
17.2323s	CWnd: 68120 KB
17.2332s	CWnd: 68124 KB
17.2342s	CWnd: 68128 KB
17.2351s	CWnd: 68132 KB
17.2361s	CWnd: 68136 KB
17.237s	CWnd: 68140 KB
17.238s	CWnd: 68144 KB
17.2389s	CWnd: 68148 KB
17.2399s	CWnd: 68152 KB
17.2408s	CWnd: 68156 KB
17.2417s	CWnd: 68160 KB
17.2427s	CWnd: 68164 KB
17.2436s	CWnd: 68168 KB
17.2446s	CWnd: 68172 KB
17.2455s	CWnd: 68176 KB
17.2465s	CWnd: 68180 KB
17.2474s	CWnd: 68184 KB
17.2483s	CWnd: 68188 KB
17.2493s	CWnd: 68192 KB
17.2502s	CWnd: 68196 KB
17.2512s	CWnd: 68200 KB
17.2521s	CWnd: 68204 KB
17.2531s	CWnd: 68208 KB
17.254s	CWnd: 68212 KB
17.255s	CWnd: 68216 KB
17.2559s	CWnd: 68220 KB
17.2568s	CWnd: 68224 KB
17.2578s	CWnd: 68228 KB
17.2587s	CWnd: 68232 KB
17.2597s	CWnd: 68236 KB
17.2606s	CWnd: 68240 KB
17.2616s	CWnd: 68244 KB
17.2625s	CWnd: 68248 KB
17.2635s	CWnd: 68252 KB
17.2644s	CWnd: 68256 KB
17.2653s	CWnd: 68260 KB
17.2663s	CWnd: 68264 KB
17.2672s	CWnd: 68268 KB
17.2682s	CWnd: 68272 KB
